"MTurkCode","goalType","final_time","satisfaction_base","satisfaction_final","progress_base","progress_final","Value_4f","Clarity_4f","External_4f","Consensus_4f","Value_6f","External_6f","Attainability_6f","Consensus_6f","Measurability_6f","Instrumentality_6f"
"A1SL72YBUW8Q8K","short-term","F3",1.32970234195256,1.12294699946756,-1.21226510185815,1.06633721459414,0.33919748350319,1.46741766876706,1.0348791740185,-0.40890324576117,1.37176155769044,0.821144579644042,0.863644212501907,-0.40890324576117,0.807147154340684,-1.67988475251356
"A1SL72YBUW8Q8K","recurrance","F1",1.87757969788489,-0.211841420600725,-1.21226510185815,-1.53537901345342,-0.760865437551181,0.221410574371726,-1.64969669068631,0.240204173513848,0.319344001463973,-1.71692299702651,1.34872487029252,0.240204173513848,-1.84383014830028,-1.67988475251356
"A1T83SZBP2DN65","short-term","F3",0.233947630087893,1.12294699946756,0.202689692216965,1.35541679548831,0.449203775608628,0.0434095608866685,0.893585707455086,0.889311592788867,0.920725462164812,0.687562075608747,-0.349057431974635,0.889311592788867,-0.0765119465396379,-1.4086464436591
"A1T83SZBP2DN65","long-term","F3",0.781824986020224,0.23308805275537,0.202689692216965,-0.0899811089825524,0.119184899292317,-0.134591452598376,0.610998774328264,-1.49074894455287,0.319344001463973,0.687562075608747,0.136023225815982,-1.49074894455287,-0.0765119465396379,0.218783409467673
"A1TPGXT718D68E","short-term","F3",0.233947630087893,-1.54662984066901,-1.21226510185815,-0.957219851665071,0.449203775608628,0.39941158785677,1.88263997339896,-1.05801066503619,0.920725462164812,1.88980461192638,0.37856355471129,-1.05801066503619,0.807147154340684,-0.052454899386787
"A1TPGXT718D68E","short-term","F1",-1.4096844377091,1.12294699946756,-0.504787704820593,1.06633721459414,0.669216359819502,0.39941158785677,1.45875957370873,1.53841901206388,-0.13169209406166,1.6226396038558,-0.106517103079327,1.53841901206388,0.807147154340684,1.57497495373999
"A1TPGXT718D68E","short-term","F2",-1.4096844377091,1.12294699946756,-0.858526403339373,1.06633721459414,0.779222651924939,-1.73660057396381,2.02393343996237,0.672942453030527,1.07107082734002,2.15696961999697,-1.31921874755587,0.672942453030527,0.807147154340684,-1.67988475251356
"A1U8LTCX5XYJ45","long-term","F3",1.87757969788489,1.12294699946756,-0.858526403339373,0.199098471911621,0.889228944030375,1.11141564179696,-1.5084032241229,0.889311592788867,1.07107082734002,-1.58334049299122,0.863644212501907,0.889311592788867,-0.518341496979799,-0.052454899386787
"A1U8LTCX5XYJ45","long-term","F3",1.87757969788489,1.12294699946756,-0.504787704820593,-0.379060689876725,0.889228944030375,1.64541868225211,2.3065203730892,-0.40890324576117,1.07107082734002,2.02338711596167,1.59126519918783,-0.40890324576117,0.807147154340684,0.761260027176602
"A1U8LTCX5XYJ45","long-term","F3",0.233947630087893,1.12294699946756,-0.858526403339373,-0.0899811089825524,0.559210067714064,0.577412601341815,1.0348791740185,0.240204173513848,1.07107082734002,0.821144579644042,2.31888618587376,0.240204173513848,-1.84383014830028,0.761260027176602
"A1VFRCYMWGWWCZ","recurrance","F3",-0.861807081776769,0.23308805275537,-0.504787704820593,0.488178052805794,-1.20089060597293,-1.91460158744886,-0.660642424742436,-1.49074894455287,-1.33445501546334,-0.381097956673589,-1.80429940534648,-1.49074894455287,0.807147154340684,-1.4086464436591
"A1VFRCYMWGWWCZ","long-term","F3",0.233947630087893,-1.10170036731292,-0.504787704820593,-0.668140270770898,0.449203775608628,-2.27060361441895,-0.519348958179025,-0.62527238551951,0.46968936663918,-0.113932948603007,-2.77446072092772,-0.62527238551951,0.807147154340684,-0.866169825950176
"A1VFRCYMWGWWCZ","recurrance","F3",0.233947630087893,0.23308805275537,0.202689692216965,0.777257633699967,-0.430846561234869,-1.38059854699371,0.752292240891675,-0.40890324576117,-0.13169209406166,1.22189209174992,-0.591597760869943,-0.40890324576117,0.365317603900523,-1.95112306136802
"A1VFRCYMWGWWCZ","recurrance","F3",0.781824986020224,0.678017526111466,-0.151049006301814,0.199098471911621,-0.430846561234869,-0.490593479568477,1.17617264058191,0.0238350337555088,-0.582728189587291,1.35547459578521,0.37856355471129,0.0238350337555088,-1.40200059786012,0.218783409467673
"A1VFRCYMWGWWCZ","long-term","F3",-0.861807081776769,0.23308805275537,-1.21226510185815,-0.0899811089825524,-1.97093465071099,-2.80460665487409,-1.5084032241229,-0.62527238551951,-2.0861818413394,-1.58334049299122,-1.31921874755587,-0.62527238551951,-2.7274892491806,-1.95112306136802
"A1VRG5HKZC0H0C","short-term","F1",1.87757969788489,1.12294699946756,-0.151049006301814,1.06633721459414,-1.31089689807837,-0.134591452598376,-0.236762025052202,-2.35622550358622,-0.883418919937716,-0.113932948603007,0.136023225815982,-2.35622550358622,0.807147154340684,-1.67988475251356
"A1VRG5HKZC0H0C","short-term","F2",-0.861807081776769,1.12294699946756,-1.21226510185815,1.35541679548831,1.32925411245212,-1.20259753350867,0.893585707455086,1.32204987230555,1.52210692286565,0.687562075608747,-1.31921874755587,1.32204987230555,0.807147154340684,-0.594931517095715
"A1VRG5HKZC0H0C","short-term","F2",0.233947630087893,1.12294699946756,-1.21226510185815,1.35541679548831,0.119184899292317,-0.846595506538566,1.45875957370873,1.10568073254721,0.168998636288755,1.88980461192638,0.136023225815982,1.10568073254721,-0.518341496979799,-0.594931517095715
"A1VRG5HKZC0H0C","recurrance","F3",0.233947630087893,0.23308805275537,-0.151049006301814,0.488178052805794,-1.09088431386749,-1.20259753350867,-1.22581629099608,-0.841641525277849,-1.18410965028813,-1.04901047685005,-1.56175907645118,-0.841641525277849,0.365317603900523,-0.594931517095715
"A1VRG5HKZC0H0C","recurrance","F3",0.233947630087893,-1.10170036731292,-0.151049006301814,-0.668140270770898,-1.09088431386749,-1.02459652002361,-0.236762025052202,-0.40890324576117,-0.883418919937716,-0.247515452638294,-0.834138089765252,-0.40890324576117,-0.96017104741996,-0.594931517095715
"A1W7I6FN183I8F","recurrance","F3",-0.313929725844438,0.23308805275537,0.910167089254523,0.777257633699967,0.669216359819502,-0.31259246608342,-0.236762025052202,0.672942453030527,0.46968936663918,-0.247515452638294,0.136023225815982,0.672942453030527,-1.40200059786012,-0.052454899386787
"A1W7I6FN183I8F","recurrance","F3",-1.4096844377091,1.12294699946756,0.202689692216965,0.777257633699967,-0.760865437551181,-0.134591452598376,-0.0954685584887913,0.672942453030527,-0.883418919937716,-0.113932948603007,0.37856355471129,0.672942453030527,0.807147154340684,-0.866169825950176
"A1W7I6FN183I8F","short-term","F3",-1.4096844377091,-0.65677089395682,-1.21226510185815,-0.379060689876725,-1.4209031901838,-0.31259246608342,0.893585707455086,-0.40890324576117,-1.33445501546334,0.954727083679336,0.136023225815982,-0.40890324576117,0.365317603900523,-1.13740813480464
"A1W7I6FN183I8F","recurrance","F3",-0.861807081776769,0.23308805275537,0.556428390735744,-0.0899811089825524,-0.210833977023995,-2.27060361441895,0.469705307764853,-0.40890324576117,0.319344001463973,0.821144579644042,-0.349057431974635,-0.40890324576117,-2.7274892491806,-1.13740813480464
"A1W7I6FN183I8F","recurrance","F3",-0.861807081776769,0.23308805275537,-0.151049006301814,0.199098471911621,-1.4209031901838,-0.846595506538566,-1.5084032241229,-1.92348722406955,-0.883418919937716,-1.58334049299122,0.136023225815982,-1.92348722406955,-1.84383014830028,-0.866169825950176
"A1W850QN9RK019","short-term","F3",-0.313929725844438,0.23308805275537,0.202689692216965,1.06633721459414,-0.100827684918558,-1.55859956047876,1.88263997339896,0.456573313272188,-0.432382824412085,1.88980461192638,-1.31921874755587,0.456573313272188,-0.96017104741996,-0.052454899386787
"A1W850QN9RK019","long-term","F3",0.781824986020224,0.23308805275537,0.556428390735744,-0.957219851665071,0.229191191397753,-1.02459652002361,0.0458249080746197,-0.841641525277849,0.168998636288755,0.0196495554322881,-1.07667841866056,-0.841641525277849,-0.0765119465396379,-0.594931517095715
"A1W850QN9RK019","short-term","F3",1.32970234195256,-0.211841420600725,0.202689692216965,-0.0899811089825524,0.779222651924939,0.221410574371726,1.0348791740185,-0.192534106002831,0.319344001463973,1.22189209174992,0.136023225815982,-0.192534106002831,0.365317603900523,1.30373664488553
"A1W850QN9RK019","recurrance","F3",1.32970234195256,0.678017526111466,1.61764448629208,0.777257633699967,-0.430846561234869,-0.668594493053521,0.610998774328264,-0.192534106002831,-0.432382824412085,0.687562075608747,-0.591597760869943,-0.192534106002831,-0.96017104741996,-0.323693208241247
"A1WJYF201K77BI","recurrance","F2",0.233947630087893,0.23308805275537,-0.504787704820593,0.488178052805794,0.119184899292317,0.221410574371726,-0.236762025052202,1.32204987230555,0.620034731814387,0.0196495554322881,0.136023225815982,1.32204987230555,0.807147154340684,-0.594931517095715
"A1WJYF201K77BI","recurrance","F2",-1.4096844377091,-0.65677089395682,1.61764448629208,-0.0899811089825524,-0.320840269129432,-0.668594493053521,-0.801935891305847,0.240204173513848,-0.432382824412085,-0.781845468779465,-0.834138089765252,0.240204173513848,-0.518341496979799,0.218783409467673
"A1WJYF201K77BI","recurrance","F3",-1.4096844377091,-1.54662984066901,-0.858526403339373,-1.82445859434759,-0.870871729656617,-1.91460158744886,-0.943229357869258,-2.35622550358622,-0.432382824412085,-0.91542797281476,-1.80429940534648,-2.35622550358622,-2.28565969874044,-1.4086464436591
"A1WJYF201K77BI","recurrance","F1",-0.861807081776769,-1.10170036731292,-0.151049006301814,-1.53537901345342,-1.64091577439468,-0.668594493053521,-0.943229357869258,-2.35622550358622,-1.48480038063856,-0.91542797281476,-0.349057431974635,-2.35622550358622,-0.518341496979799,-0.594931517095715
"A1WJYF201K77BI","recurrance","F1",0.781824986020224,0.678017526111466,0.556428390735744,0.777257633699967,-0.100827684918558,-0.134591452598376,-0.801935891305847,-0.40890324576117,-0.13169209406166,-0.514680460708884,0.37856355471129,-0.40890324576117,-0.0765119465396379,-0.052454899386787
"A1WQACYPLESVGL","short-term","F3",-0.861807081776769,-1.54662984066901,0.910167089254523,-0.0899811089825524,0.669216359819502,-1.20259753350867,0.469705307764853,0.456573313272188,0.620034731814387,0.553979571573459,-0.349057431974635,0.456573313272188,-0.96017104741996,0.490021718322141
"A1WQACYPLESVGL","short-term","F2",-0.861807081776769,0.23308805275537,-0.858526403339373,1.06633721459414,0.00917860718687896,-0.490593479568477,-1.36710975755949,0.889311592788867,-0.432382824412085,-1.18259298088534,-0.834138089765252,0.889311592788867,0.807147154340684,0.761260027176602
"A1WQACYPLESVGL","recurrance","F3",-1.4096844377091,-1.10170036731292,-0.151049006301814,0.199098471911621,0.33919748350319,-1.20259753350867,-1.22581629099608,0.672942453030527,-0.13169209406166,-1.18259298088534,-1.80429940534648,0.672942453030527,-0.0765119465396379,0.761260027176602
"A1WQACYPLESVGL","recurrance","F1",-0.861807081776769,0.678017526111466,-0.858526403339373,0.777257633699967,0.229191191397753,-0.490593479568477,-1.5084032241229,-0.192534106002831,0.0186532711135483,-1.44975798895592,-0.349057431974635,-0.192534106002831,0.365317603900523,0.490021718322141
"A1WQACYPLESVGL","short-term","F3",-0.861807081776769,-0.65677089395682,-0.151049006301814,0.199098471911621,0.00917860718687896,-0.31259246608342,-1.64969669068631,-0.192534106002831,-0.282037459236866,-1.44975798895592,-0.591597760869943,-0.192534106002831,0.807147154340684,0.490021718322141
"A1WS9UHL45VZ0X","short-term","F3",-1.4096844377091,-0.65677089395682,-1.21226510185815,-0.0899811089825524,0.559210067714064,0.0434095608866685,0.469705307764853,0.0238350337555088,0.319344001463973,0.420397067538165,-0.106517103079327,0.0238350337555088,0.807147154340684,0.490021718322141
"A1WS9UHL45VZ0X","recurrance","F3",0.781824986020224,1.12294699946756,1.2639057877733,1.35541679548831,-1.75092206650011,-1.20259753350867,-0.0954685584887913,0.889311592788867,-1.48480038063856,-0.247515452638294,-0.591597760869943,0.889311592788867,-1.84383014830028,-0.866169825950176
"A1WS9UHL45VZ0X","recurrance","F3",-0.861807081776769,-1.54662984066901,0.202689692216965,-1.53537901345342,-0.430846561234869,-2.448604627904,-0.236762025052202,1.10568073254721,0.0186532711135483,0.0196495554322881,-2.2893800631371,1.10568073254721,-1.40200059786012,-0.866169825950176
"A1WZY0K6IE3ASG","recurrance","F3",0.233947630087893,-1.54662984066901,0.910167089254523,-0.668140270770898,0.119184899292317,0.933414628311917,0.187118374638031,0.672942453030527,0.319344001463973,0.0196495554322881,0.621103883606598,0.672942453030527,0.807147154340684,0.218783409467673
"A1WZY0K6IE3ASG","recurrance","F3",-0.861807081776769,-1.54662984066901,-1.21226510185815,-0.957219851665071,-0.210833977023995,0.755413614826859,-0.0954685584887913,-0.192534106002831,-0.432382824412085,-0.247515452638294,1.10618454139721,-0.192534106002831,-0.0765119465396379,1.03249833603106
"A1WZY0K6IE3ASG","recurrance","F3",1.32970234195256,0.678017526111466,1.61764448629208,0.488178052805794,-0.540852853340306,0.221410574371726,-0.0954685584887913,-0.62527238551951,-0.582728189587291,-0.113932948603007,0.621103883606598,-0.62527238551951,0.365317603900523,-0.323693208241247
"A1WZY0K6IE3ASG","recurrance","F3",0.233947630087893,-0.211841420600725,-1.21226510185815,-0.379060689876725,-0.540852853340306,-1.02459652002361,-0.801935891305847,0.672942453030527,-0.733073554762498,-0.781845468779465,0.136023225815982,0.672942453030527,-2.7274892491806,-0.052454899386787
"A1X388C6SDCDEY","recurrance","F3",-0.861807081776769,-0.211841420600725,-0.151049006301814,-0.379060689876725,1.549266696663,-0.490593479568477,-1.64969669068631,0.0238350337555088,1.52210692286565,-1.44975798895592,-0.834138089765252,0.0238350337555088,-0.518341496979799,0.761260027176602
"A1X388C6SDCDEY","recurrance","F3",-0.861807081776769,-1.10170036731292,0.556428390735744,-0.668140270770898,1.549266696663,-1.02459652002361,-0.236762025052202,-0.192534106002831,1.52210692286565,-0.247515452638294,-1.07667841866056,-0.192534106002831,-1.84383014830028,0.761260027176602
"A1X388C6SDCDEY","recurrance","F3",-1.4096844377091,0.23308805275537,-0.504787704820593,-0.0899811089825524,1.87928557297931,-1.55859956047876,-0.236762025052202,1.53841901206388,1.52210692286565,-0.381097956673589,-2.53192039203241,1.53841901206388,-0.96017104741996,1.57497495373999
"A1XRWOK00HK1J4","recurrance","F3",-0.861807081776769,-1.54662984066901,0.202689692216965,-1.53537901345342,-1.20089060597293,0.755413614826859,-1.36710975755949,0.672942453030527,-1.18410965028813,-1.44975798895592,-0.349057431974635,0.672942453030527,0.807147154340684,-1.13740813480464
"A1XRWOK00HK1J4","recurrance","F3",1.32970234195256,0.23308805275537,1.61764448629208,-0.379060689876725,1.549266696663,0.933414628311917,-1.08452282443267,0.240204173513848,1.52210692286565,-1.18259298088534,-0.106517103079327,0.240204173513848,0.807147154340684,0.761260027176602
"A1XRWOK00HK1J4","recurrance","F3",1.32970234195256,0.678017526111466,1.61764448629208,0.777257633699967,-1.31089689807837,1.11141564179696,-1.93228362381314,1.53841901206388,-0.582728189587291,-1.9840880050971,0.863644212501907,1.53841901206388,0.807147154340684,-1.67988475251356
"A1XRWOK00HK1J4","recurrance","F3",0.233947630087893,0.23308805275537,-1.21226510185815,0.488178052805794,1.549266696663,0.577412601341815,-1.5084032241229,-0.62527238551951,1.52210692286565,-1.58334049299122,-0.349057431974635,-0.62527238551951,0.365317603900523,0.761260027176602
"A1XUZFDVKP95VC","long-term","F3",-0.313929725844438,0.678017526111466,-0.151049006301814,0.777257633699967,0.559210067714064,-1.20259753350867,-0.236762025052202,-0.841641525277849,0.319344001463973,-0.247515452638294,-0.591597760869943,-0.841641525277849,-0.518341496979799,-0.052454899386787
"A1XUZFDVKP95VC","short-term","F2",0.781824986020224,1.12294699946756,1.2639057877733,1.35541679548831,0.559210067714064,-1.02459652002361,0.893585707455086,0.240204173513848,0.319344001463973,0.954727083679336,-0.591597760869943,0.240204173513848,0.365317603900523,-0.594931517095715
"A1YPOIURXB6ESR","short-term","F3",-0.861807081776769,-1.54662984066901,-0.858526403339373,-0.379060689876725,-0.210833977023995,0.39941158785677,-0.801935891305847,0.672942453030527,-0.432382824412085,-0.64826296474417,0.621103883606598,0.672942453030527,0.365317603900523,0.218783409467673
"A1YPOIURXB6ESR","recurrance","F3",-0.861807081776769,1.12294699946756,-0.858526403339373,1.35541679548831,-0.320840269129432,1.46741766876706,0.187118374638031,1.10568073254721,-0.582728189587291,0.153232059467583,2.07634585697845,1.10568073254721,0.807147154340684,1.30373664488553
"A1YPOIURXB6ESR","short-term","F3",-0.861807081776769,-1.10170036731292,-0.504787704820593,-0.379060689876725,0.119184899292317,-0.668594493053521,1.45875957370873,0.889311592788867,-0.13169209406166,1.75622210789109,-1.07667841866056,0.889311592788867,0.807147154340684,0.490021718322141
"A1YPOIURXB6ESR","short-term","F3",-0.861807081776769,-0.65677089395682,-0.504787704820593,-0.379060689876725,0.00917860718687896,-0.668594493053521,1.31746610714532,1.10568073254721,0.0186532711135483,1.4890570998205,-1.07667841866056,1.10568073254721,0.807147154340684,0.218783409467673
"A1Z2ZGPJRGG0G3","recurrance","F3",1.32970234195256,-0.65677089395682,0.556428390735744,-1.82445859434759,1.32925411245212,0.221410574371726,-1.93228362381314,-0.62527238551951,0.920725462164812,-1.9840880050971,-0.834138089765252,-0.62527238551951,0.807147154340684,1.03249833603106
"A1Z2ZGPJRGG0G3","short-term","F2",0.781824986020224,1.12294699946756,-1.21226510185815,1.35541679548831,-0.210833977023995,0.933414628311917,-1.08452282443267,-1.05801066503619,0.920725462164812,-1.04901047685005,1.59126519918783,-1.05801066503619,-0.0765119465396379,-1.4086464436591
"A1ZT0TLZZTT47M","recurrance","F3",0.781824986020224,-0.65677089395682,1.61764448629208,-0.957219851665071,0.00917860718687896,-0.846595506538566,-0.519348958179025,0.672942453030527,0.319344001463973,-0.514680460708884,0.37856355471129,0.672942453030527,-2.7274892491806,-0.052454899386787
"A1ZT0TLZZTT47M","recurrance","F3",0.781824986020224,-1.10170036731292,0.202689692216965,-1.24629943255924,0.119184899292317,-0.31259246608342,-0.660642424742436,-2.13985636382789,0.168998636288755,-0.381097956673589,0.136023225815982,-2.13985636382789,-0.518341496979799,0.218783409467673
"A1ZT0TLZZTT47M","short-term","F3",1.32970234195256,0.23308805275537,0.556428390735744,-0.379060689876725,0.889228944030375,0.0434095608866685,-0.0954685584887913,-2.35622550358622,1.37176155769044,0.153232059467583,0.136023225815982,-2.35622550358622,-0.0765119465396379,-0.323693208241247
"A1ZT30BGR3266K","recurrance","F3",0.781824986020224,0.678017526111466,1.2639057877733,1.06633721459414,-0.540852853340306,0.221410574371726,-0.0954685584887913,0.456573313272188,-0.582728189587291,-0.113932948603007,0.136023225815982,0.456573313272188,0.365317603900523,-0.323693208241247
"A1ZT30BGR3266K","recurrance","F3",0.781824986020224,0.23308805275537,1.2639057877733,0.777257633699967,-1.31089689807837,-0.490593479568477,-0.519348958179025,0.240204173513848,-1.33445501546334,-0.514680460708884,-0.349057431974635,0.240204173513848,-0.0765119465396379,-0.594931517095715
"A207IHY6GERCFO","recurrance","F3",1.32970234195256,-0.211841420600725,1.61764448629208,-0.379060689876725,0.229191191397753,0.39941158785677,1.0348791740185,0.889311592788867,0.168998636288755,0.954727083679336,1.59126519918783,0.889311592788867,0.365317603900523,0.490021718322141
"A207IHY6GERCFO","short-term","F3",-0.861807081776769,-1.54662984066901,-0.858526403339373,-1.53537901345342,0.669216359819502,-2.448604627904,0.893585707455086,-0.192534106002831,0.46968936663918,1.08830958771462,-2.53192039203241,-0.192534106002831,0.365317603900523,-0.866169825950176
"A207IHY6GERCFO","recurrance","F3",-0.313929725844438,-1.10170036731292,-0.504787704820593,-1.24629943255924,-0.650859145445743,-1.38059854699371,0.469705307764853,0.0238350337555088,-0.733073554762498,0.553979571573459,-0.349057431974635,0.0238350337555088,-1.40200059786012,-0.323693208241247
"A2196WCNDZULFS","long-term","F3",0.781824986020224,0.23308805275537,-0.504787704820593,0.199098471911621,0.999235236135813,-0.134591452598376,-0.378055491615613,0.889311592788867,1.07107082734002,-0.381097956673589,-0.106517103079327,0.889311592788867,0.365317603900523,-0.866169825950176
"A2196WCNDZULFS","long-term","F3",-1.4096844377091,0.23308805275537,-1.21226510185815,-1.24629943255924,1.10924152824125,-0.31259246608342,-0.660642424742436,1.10568073254721,1.37176155769044,-0.64826296474417,-1.31921874755587,1.10568073254721,0.807147154340684,-0.323693208241247
"A2196WCNDZULFS","long-term","F3",0.781824986020224,1.12294699946756,0.910167089254523,0.777257633699967,1.32925411245212,-0.668594493053521,0.752292240891675,1.32204987230555,1.37176155769044,0.687562075608747,-1.07667841866056,1.32204987230555,-0.0765119465396379,-0.052454899386787
"A21ZYTE6WOKUA","long-term","F1",1.87757969788489,1.12294699946756,1.61764448629208,1.35541679548831,0.559210067714064,1.289416655282,1.45875957370873,0.240204173513848,1.07107082734002,1.22189209174992,1.10618454139721,0.240204173513848,0.807147154340684,-0.052454899386787
"A21ZYTE6WOKUA","long-term","F1",0.781824986020224,1.12294699946756,0.202689692216965,1.35541679548831,1.43926040455756,1.289416655282,0.610998774328264,-1.05801066503619,1.52210692286565,0.420397067538165,0.37856355471129,-1.05801066503619,0.807147154340684,0.490021718322141
"A21ZYTE6WOKUA","long-term","F2",0.233947630087893,1.12294699946756,0.556428390735744,1.35541679548831,0.889228944030375,-1.02459652002361,1.0348791740185,0.672942453030527,1.07107082734002,1.22189209174992,-2.04683973424179,0.672942453030527,0.807147154340684,-0.052454899386787
"A21ZYTE6WOKUA","short-term","F3",1.87757969788489,1.12294699946756,1.97138318481086,0.777257633699967,1.549266696663,0.221410574371726,0.610998774328264,0.240204173513848,1.52210692286565,0.954727083679336,0.621103883606598,0.240204173513848,0.807147154340684,-0.052454899386787
"A225BMTMXUR5F4","short-term","F1",1.32970234195256,1.12294699946756,1.61764448629208,1.35541679548831,1.32925411245212,0.933414628311917,-0.660642424742436,-1.05801066503619,1.22141619251523,-0.64826296474417,0.863644212501907,-1.05801066503619,0.807147154340684,1.57497495373999
"A225BMTMXUR5F4","recurrance","F3",0.233947630087893,0.23308805275537,-1.21226510185815,0.777257633699967,1.21924782034669,-1.73660057396381,-1.08452282443267,-0.841641525277849,0.920725462164812,-0.64826296474417,-1.31921874755587,-0.841641525277849,-0.518341496979799,1.30373664488553
"A225BMTMXUR5F4","long-term","F3",-1.4096844377091,-1.10170036731292,-0.858526403339373,-1.24629943255924,0.449203775608628,-3.16060868184419,1.0348791740185,0.889311592788867,-0.13169209406166,1.22189209174992,-1.07667841866056,0.889311592788867,-4.49480745094125,-0.052454899386787
"A225BMTMXUR5F4","recurrance","F3",0.781824986020224,1.12294699946756,0.556428390735744,1.06633721459414,-1.97093465071099,-0.31259246608342,-0.801935891305847,-1.05801066503619,-2.68756330204023,-0.381097956673589,-0.349057431974635,-1.05801066503619,0.807147154340684,-0.323693208241247
"A225BMTMXUR5F4","recurrance","F3",1.32970234195256,1.12294699946756,0.556428390735744,1.06633721459414,0.00917860718687896,-0.134591452598376,-0.236762025052202,-1.92348722406955,0.168998636288755,0.153232059467583,0.37856355471129,-1.92348722406955,0.365317603900523,-0.323693208241247
"A22SZHZTF72TRM","short-term","F1",0.781824986020224,1.12294699946756,-0.151049006301814,1.06633721459414,-0.210833977023995,1.289416655282,0.0458249080746197,-0.192534106002831,-0.282037459236866,-0.113932948603007,0.621103883606598,-0.192534106002831,0.807147154340684,-0.052454899386787
"A22SZHZTF72TRM","short-term","F3",0.233947630087893,-1.10170036731292,1.2639057877733,-0.668140270770898,0.119184899292317,1.11141564179696,-0.519348958179025,0.456573313272188,-0.432382824412085,-0.64826296474417,0.863644212501907,0.456573313272188,0.807147154340684,1.57497495373999
"A22SZHZTF72TRM","recurrance","F3",-0.313929725844438,1.12294699946756,0.202689692216965,0.777257633699967,0.33919748350319,-0.31259246608342,-0.378055491615613,0.456573313272188,1.22141619251523,-0.514680460708884,0.621103883606598,0.456573313272188,-1.84383014830028,-0.594931517095715
"A22SZHZTF72TRM","recurrance","F3",-0.313929725844438,0.678017526111466,0.202689692216965,1.06633721459414,0.229191191397753,-1.20259753350867,1.74134650683555,1.32204987230555,0.46968936663918,1.6226396038558,-0.834138089765252,1.32204987230555,-1.84383014830028,-0.594931517095715
"A248PLZABUKB62","short-term","F3",1.32970234195256,0.678017526111466,-0.858526403339373,1.06633721459414,0.889228944030375,-1.38059854699371,1.74134650683555,0.0238350337555088,1.07107082734002,2.29055212403225,0.136023225815982,0.0238350337555088,-0.518341496979799,-0.323693208241247
"A248PLZABUKB62","short-term","F3",1.32970234195256,1.12294699946756,-0.858526403339373,1.06633721459414,0.33919748350319,0.221410574371726,1.17617264058191,-1.27437980479453,0.620034731814387,1.4890570998205,0.621103883606598,-1.27437980479453,0.807147154340684,0.218783409467673
"A248PLZABUKB62","short-term","F3",1.32970234195256,1.12294699946756,-0.858526403339373,1.06633721459414,0.449203775608628,-0.490593479568477,1.17617264058191,-0.192534106002831,0.46968936663918,1.4890570998205,0.621103883606598,-0.192534106002831,-0.0765119465396379,0.218783409467673
"A248PLZABUKB62","short-term","F3",1.87757969788489,1.12294699946756,-1.21226510185815,1.35541679548831,-1.31089689807837,0.39941158785677,-0.943229357869258,-1.49074894455287,-1.03376428511292,-0.64826296474417,0.621103883606598,-1.49074894455287,0.807147154340684,-0.866169825950176
"A248PLZABUKB62","short-term","F3",1.87757969788489,-0.65677089395682,-0.858526403339373,-0.0899811089825524,-0.540852853340306,0.221410574371726,-1.5084032241229,0.0238350337555088,-0.432382824412085,-1.18259298088534,-0.106517103079327,0.0238350337555088,0.807147154340684,-0.594931517095715
"A255RBA8P0K0XV","recurrance","F3",1.32970234195256,0.678017526111466,0.202689692216965,0.488178052805794,0.00917860718687896,0.39941158785677,0.469705307764853,-1.49074894455287,0.168998636288755,0.553979571573459,1.10618454139721,-1.49074894455287,-0.0765119465396379,0.490021718322141
"A255RBA8P0K0XV","long-term","F3",1.32970234195256,0.678017526111466,0.910167089254523,0.488178052805794,0.33919748350319,-0.134591452598376,1.60005304027214,0.0238350337555088,0.319344001463973,1.6226396038558,-0.106517103079327,0.0238350337555088,-0.0765119465396379,0.490021718322141
"A255RBA8P0K0XV","recurrance","F3",0.781824986020224,0.678017526111466,0.910167089254523,0.777257633699967,-0.100827684918558,-0.490593479568477,0.328411841201442,0.0238350337555088,0.0186532711135483,0.28681456350287,1.10618454139721,0.0238350337555088,-1.84383014830028,0.490021718322141
"A255RBA8P0K0XV","recurrance","F3",0.781824986020224,0.678017526111466,0.910167089254523,0.488178052805794,0.229191191397753,-0.31259246608342,0.610998774328264,-1.05801066503619,0.319344001463973,0.687562075608747,0.136023225815982,-1.05801066503619,-0.518341496979799,0.490021718322141
"A255RBA8P0K0XV","long-term","F3",1.32970234195256,0.678017526111466,1.61764448629208,0.199098471911621,0.669216359819502,-1.20259753350867,1.60005304027214,-0.40890324576117,0.620034731814387,1.75622210789109,-0.591597760869943,-0.40890324576117,-0.0765119465396379,0.490021718322141
"A2615YW1YERQBO","long-term","F3",0.781824986020224,0.23308805275537,-0.151049006301814,-0.0899811089825524,-1.97093465071099,-2.0926026009339,-0.378055491615613,-1.05801066503619,-1.93583647616419,-0.247515452638294,-1.31921874755587,-1.05801066503619,-0.96017104741996,-1.67988475251356
"A2615YW1YERQBO","long-term","F3",-0.313929725844438,-0.65677089395682,-0.858526403339373,-1.24629943255924,-1.75092206650011,-1.38059854699371,-0.0954685584887913,-0.40890324576117,-1.63514574581376,-0.113932948603007,-1.56175907645118,-0.40890324576117,-0.0765119465396379,-1.13740813480464
"A2615YW1YERQBO","long-term","F3",-0.313929725844438,-0.211841420600725,-0.504787704820593,-0.957219851665071,0.119184899292317,-1.91460158744886,-0.236762025052202,0.0238350337555088,-0.432382824412085,-0.381097956673589,-2.04683973424179,0.0238350337555088,-1.84383014830028,1.30373664488553
