"MTurkCode","listNum","total_goal","variable","rating","goal"
32371,2,2,"implementation_intention",2,"1"
87159,3,2,"implementation_intention",7,"1"
23348,3,3,"implementation_intention",5,"1"
43627,4,4,"implementation_intention",6,"1"
82737,3,3,"implementation_intention",7,"1"
15045,3,4,"implementation_intention",7,"1"
21212,4,4,"implementation_intention",3,"1"
12568,3,3,"implementation_intention",5,"1"
61492,3,4,"implementation_intention",3,"1"
97247,2,2,"implementation_intention",5,"1"
92357,5,7,"implementation_intention",7,"1"
21924,3,3,"implementation_intention",4,"1"
95193,5,6,"implementation_intention",4,"1"
55333,3,3,"implementation_intention",4,"1"
47532,2,2,"implementation_intention",5,"1"
85079,3,3,"implementation_intention",4,"1"
66597,5,4,"implementation_intention",7,"1"
67366,5,5,"implementation_intention",6,"1"
41337,3,2,"implementation_intention",4,"1"
47407,5,5,"implementation_intention",7,"1"
56787,3,3,"implementation_intention",4,"1"
94107,5,6,"implementation_intention",5,"1"
31413,3,3,"implementation_intention",7,"1"
51752,5,3,"implementation_intention",7,"1"
82479,2,2,"implementation_intention",7,"1"
12118,4,4,"implementation_intention",7,"1"
71387,2,2,"implementation_intention",5,"1"
41652,2,3,"implementation_intention",6,"1"
96044,3,3,"implementation_intention",5,"1"
95300,2,2,"implementation_intention",6,"1"
81263,5,13,"implementation_intention",5,"1"
42084,3,3,"implementation_intention",5,"1"
61166,4,3,"implementation_intention",6,"1"
19125,5,4,"implementation_intention",7,"1"
35126,5,3,"implementation_intention",5,"1"
59400,4,4,"implementation_intention",6,"1"
12116,5,5,"implementation_intention",6,"1"
31288,3,3,"implementation_intention",7,"1"
30817,3,3,"implementation_intention",6,"1"
43005,3,2,"implementation_intention",5,"1"
78783,2,2,"implementation_intention",5,"1"
83652,3,3,"implementation_intention",7,"1"
20570,3,3,"implementation_intention",6,"1"
22795,5,6,"implementation_intention",7,"1"
58501,3,3,"implementation_intention",7,"1"
53517,3,2,"implementation_intention",7,"1"
21447,5,5,"implementation_intention",7,"1"
38260,1,1,"implementation_intention",7,"1"
83895,2,2,"implementation_intention",7,"1"
22137,2,3,"implementation_intention",7,"1"
72750,5,5,"implementation_intention",7,"1"
77553,2,2,"implementation_intention",6,"1"
99523,5,5,"implementation_intention",7,"1"
26763,3,2,"implementation_intention",6,"1"
88223,5,5,"implementation_intention",5,"1"
57498,5,40,"implementation_intention",6,"1"
99305,3,5,"implementation_intention",5,"1"
44853,3,3,"implementation_intention",7,"1"
86100,5,7,"implementation_intention",7,"1"
93309,5,10,"implementation_intention",7,"1"
89230,3,3,"implementation_intention",7,"1"
50480,3,3,"implementation_intention",7,"1"
19490,3,6,"implementation_intention",5,"1"
14537,3,3,"implementation_intention",6,"1"
12030,4,4,"implementation_intention",3,"1"
38203,2,2,"implementation_intention",5,"1"
66776,3,3,"implementation_intention",5,"1"
57573,3,3,"implementation_intention",7,"1"
30481,5,1,"implementation_intention",5,"1"
58099,5,5,"implementation_intention",6,"1"
56953,3,4,"implementation_intention",7,"1"
24230,5,4,"implementation_intention",6,"1"
13286,4,3,"implementation_intention",7,"1"
32569,4,10,"implementation_intention",7,"1"
18568,3,3,"implementation_intention",5,"1"
95989,2,2,"implementation_intention",5,"1"
24355,4,4,"implementation_intention",5,"1"
80232,3,3,"implementation_intention",7,"1"
91493,5,6,"implementation_intention",6,"1"
84210,3,3,"implementation_intention",6,"1"
83050,4,3,"implementation_intention",7,"1"
81107,3,3,"implementation_intention",7,"1"
24832,5,7,"implementation_intention",5,"1"
46980,4,4,"implementation_intention",4,"1"
36570,5,6,"implementation_intention",5,"1"
33441,3,3,"implementation_intention",3,"1"
20317,2,2,"implementation_intention",5,"1"
41540,3,3,"implementation_intention",4,"1"
75013,3,3,"implementation_intention",6,"1"
31309,1,1,"implementation_intention",6,"1"
33742,5,5,"implementation_intention",7,"1"
38868,5,5,"implementation_intention",7,"1"
86064,3,3,"implementation_intention",7,"1"
21317,5,15,"implementation_intention",7,"1"
76210,3,3,"implementation_intention",7,"1"
27990,5,5,"implementation_intention",7,"1"
79586,4,4,"implementation_intention",7,"1"
28920,3,3,"implementation_intention",2,"1"
98305,2,2,"implementation_intention",6,"1"
24238,3,2,"implementation_intention",5,"1"
29845,5,5,"implementation_intention",7,"1"
45035,3,3,"implementation_intention",6,"1"
14917,3,3,"implementation_intention",5,"1"
35405,4,4,"implementation_intention",6,"1"
13203,4,4,"implementation_intention",7,"1"
16952,3,3,"implementation_intention",6,"1"
56219,2,2,"implementation_intention",6,"1"
86136,5,8,"implementation_intention",3,"1"
14807,5,4,"implementation_intention",4,"1"
47788,2,2,"implementation_intention",7,"1"
67237,4,4,"implementation_intention",6,"1"
42012,3,3,"implementation_intention",7,"1"
64442,2,2,"implementation_intention",7,"1"
15085,5,6,"implementation_intention",7,"1"
55391,3,3,"implementation_intention",6,"1"
71788,3,4,"implementation_intention",7,"1"
16625,5,3,"implementation_intention",6,"1"
41827,3,2,"implementation_intention",7,"1"
79249,5,2,"implementation_intention",6,"1"
59650,5,6,"implementation_intention",6,"1"
65127,5,3,"implementation_intention",7,"1"
60791,5,4,"implementation_intention",7,"1"
67148,1,1,"implementation_intention",5,"1"
94669,1,2,"implementation_intention",3,"1"
30736,5,5,"implementation_intention",7,"1"
35773,5,7,"implementation_intention",7,"1"
97837,3,3,"implementation_intention",7,"1"
91379,4,2,"implementation_intention",7,"1"
44546,2,2,"implementation_intention",5,"1"
50800,5,4,"implementation_intention",7,"1"
45781,3,3,"implementation_intention",6,"1"
27116,2,2,"implementation_intention",5,"1"
87849,3,3,"implementation_intention",6,"1"
71727,3,3,"implementation_intention",7,"1"
52100,5,7,"implementation_intention",3,"1"
99482,3,3,"implementation_intention",5,"1"
95134,5,5,"implementation_intention",6,"1"
38462,5,5,"implementation_intention",6,"1"
63915,3,3,"implementation_intention",6,"1"
93067,3,3,"implementation_intention",7,"1"
86564,3,3,"implementation_intention",7,"1"
68781,3,3,"implementation_intention",7,"1"
56248,5,6,"implementation_intention",6,"1"
80182,2,2,"implementation_intention",5,"1"
98715,5,6,"implementation_intention",6,"1"
41061,5,5,"implementation_intention",7,"1"
31649,2,2,"implementation_intention",7,"1"
89623,4,4,"implementation_intention",7,"1"
10551,5,5,"implementation_intention",5,"1"
94247,3,3,"implementation_intention",6,"1"
53009,3,3,"implementation_intention",4,"1"
97443,4,4,"implementation_intention",7,"1"
80704,5,4,"implementation_intention",7,"1"
77616,5,4,"implementation_intention",4,"1"
27084,5,3,"implementation_intention",7,"1"
35597,3,3,"implementation_intention",4,"1"
92931,1,3,"implementation_intention",4,"1"
11469,2,2,"implementation_intention",6,"1"
48293,3,3,"implementation_intention",5,"1"
85430,5,5,"implementation_intention",7,"1"
76253,3,3,"implementation_intention",6,"1"
58008,5,6,"implementation_intention",5,"1"
86807,3,3,"implementation_intention",5,"1"
30222,3,3,"implementation_intention",7,"1"
32709,5,3,"implementation_intention",6,"1"
32956,5,5,"implementation_intention",7,"1"
98095,5,5,"implementation_intention",7,"1"
94931,4,4,"implementation_intention",6,"1"
37543,3,3,"implementation_intention",7,"1"
41510,2,2,"implementation_intention",7,"1"
26309,2,2,"implementation_intention",6,"1"
60186,4,4,"implementation_intention",6,"1"
63105,4,3,"implementation_intention",6,"1"
12330,5,5,"implementation_intention",6,"1"
55353,4,2,"implementation_intention",6,"1"
39467,3,3,"implementation_intention",5,"1"
46873,1,1,"implementation_intention",6,"1"
92099,5,5,"implementation_intention",7,"1"
45941,5,5,"implementation_intention",7,"1"
92765,3,3,"implementation_intention",2,"1"
32118,3,2,"implementation_intention",7,"1"
56917,5,5,"implementation_intention",5,"1"
62812,4,4,"implementation_intention",5,"1"
82650,2,2,"implementation_intention",7,"1"
43268,3,3,"implementation_intention",7,"1"
33322,5,7,"implementation_intention",5,"1"
24350,4,3,"implementation_intention",7,"1"
46136,2,2,"implementation_intention",7,"1"
69629,4,4,"implementation_intention",6,"1"
26480,5,6,"implementation_intention",5,"1"
38119,4,4,"implementation_intention",4,"1"
89090,4,4,"implementation_intention",7,"1"
81705,3,3,"construal_level",4,"2"
63885,2,2,"construal_level",1,"2"
26913,3,2,"construal_level",5,"2"
42161,4,4,"construal_level",5,"2"
84412,2,2,"construal_level",4,"2"
92415,4,4,"construal_level",3,"2"
51306,3,3,"construal_level",2,"2"
25224,3,3,"construal_level",7,"2"
12425,3,3,"construal_level",1,"2"
42560,2,2,"construal_level",7,"2"
67994,3,3,"construal_level",2,"2"
73451,3,3,"construal_level",4,"2"
38491,2,2,"construal_level",5,"2"
62166,2,2,"construal_level",99,"2"
59413,3,3,"construal_level",99,"2"
28254,3,3,"construal_level",4,"2"
70471,3,2,"construal_level",7,"2"
67967,2,2,"construal_level",4,"2"
87239,4,3,"construal_level",4,"2"
80450,3,3,"construal_level",2,"2"
46220,5,5,"construal_level",7,"2"
98582,5,5,"construal_level",4,"2"
47834,2,3,"construal_level",4,"2"
12296,3,3,"construal_level",6,"2"
38246,3,3,"construal_level",6,"2"
85133,4,4,"construal_level",3,"2"
91955,2,2,"construal_level",7,"2"
65521,2,2,"construal_level",1,"2"
69652,3,3,"construal_level",7,"2"
93470,3,3,"construal_level",5,"2"
85353,4,4,"construal_level",6,"2"
98405,3,3,"construal_level",3,"2"
30384,2,2,"construal_level",3,"2"
39168,3,3,"construal_level",5,"2"
34512,3,3,"construal_level",4,"2"
31475,3,4,"construal_level",2,"2"
63745,3,3,"construal_level",7,"2"
12475,3,3,"construal_level",1,"2"
79732,3,3,"construal_level",7,"2"
22906,4,4,"construal_level",1,"2"
53898,3,5,"construal_level",7,"2"
75798,3,3,"construal_level",2,"2"
85424,5,5,"construal_level",7,"2"
78487,3,3,"construal_level",4,"2"
69242,2,2,"construal_level",6,"2"
58948,3,3,"construal_level",4,"2"
63241,3,3,"construal_level",6,"2"
62486,3,3,"construal_level",7,"2"
25482,3,3,"construal_level",1,"2"
37472,3,3,"construal_level",5,"2"
81005,3,3,"construal_level",6,"2"
32371,2,2,"construal_level",3,"2"
87159,3,2,"construal_level",1,"2"
23348,3,3,"construal_level",1,"2"
43627,4,4,"construal_level",7,"2"
82737,3,3,"construal_level",1,"2"
15045,3,4,"construal_level",4,"2"
21212,4,4,"construal_level",3,"2"
12568,3,3,"construal_level",2,"2"
61492,3,4,"construal_level",4,"2"
97247,2,2,"construal_level",5,"2"
92357,5,7,"construal_level",7,"2"
21924,3,3,"construal_level",7,"2"
95193,5,6,"construal_level",7,"2"
55333,3,3,"construal_level",3,"2"
47532,2,2,"construal_level",5,"2"
85079,3,3,"construal_level",4,"2"
66597,5,4,"construal_level",7,"2"
67366,5,5,"construal_level",3,"2"
41337,3,2,"construal_level",6,"2"
47407,5,5,"construal_level",4,"2"
56787,3,3,"construal_level",3,"2"
94107,5,6,"construal_level",4,"2"
31413,3,3,"construal_level",4,"2"
51752,5,3,"construal_level",1,"2"
82479,2,2,"construal_level",4,"2"
12118,4,4,"construal_level",3,"2"
71387,2,2,"construal_level",4,"2"
41652,2,3,"construal_level",2,"2"
96044,3,3,"construal_level",3,"2"
95300,2,2,"construal_level",4,"2"
81263,5,13,"construal_level",1,"2"
42084,3,3,"construal_level",5,"2"
61166,4,3,"construal_level",4,"2"
19125,5,4,"construal_level",6,"2"
35126,5,3,"construal_level",3,"2"
59400,4,4,"construal_level",3,"2"
12116,5,5,"construal_level",3,"2"
31288,3,3,"construal_level",7,"2"
30817,3,3,"construal_level",6,"2"
43005,3,2,"construal_level",2,"2"
78783,2,2,"construal_level",6,"2"
83652,3,3,"construal_level",1,"2"
20570,3,3,"construal_level",3,"2"
22795,5,6,"construal_level",7,"2"
58501,3,3,"construal_level",1,"2"
53517,3,2,"construal_level",4,"2"
21447,5,5,"construal_level",3,"2"
83895,2,2,"construal_level",7,"2"
22137,2,3,"construal_level",6,"2"
72750,5,5,"construal_level",4,"2"
77553,2,2,"construal_level",5,"2"
99523,5,5,"construal_level",7,"2"
26763,3,2,"construal_level",4,"2"
88223,5,5,"construal_level",6,"2"
57498,5,40,"construal_level",6,"2"
99305,3,5,"construal_level",7,"2"
44853,3,3,"construal_level",6,"2"
86100,5,7,"construal_level",3,"2"
93309,5,10,"construal_level",1,"2"
89230,3,3,"construal_level",3,"2"
50480,3,3,"construal_level",2,"2"
19490,3,6,"construal_level",4,"2"
14537,3,3,"construal_level",4,"2"
12030,4,4,"construal_level",7,"2"
38203,2,2,"construal_level",1,"2"
66776,3,3,"construal_level",3,"2"
57573,3,3,"construal_level",7,"2"
30481,5,1,"construal_level",1,"2"
58099,5,5,"construal_level",3,"2"
56953,3,4,"construal_level",1,"2"
24230,5,4,"construal_level",5,"2"
13286,4,3,"construal_level",5,"2"
32569,4,10,"construal_level",3,"2"
18568,3,3,"construal_level",3,"2"
95989,2,2,"construal_level",5,"2"
24355,4,4,"construal_level",3,"2"
80232,3,3,"construal_level",7,"2"
91493,5,6,"construal_level",1,"2"
84210,3,3,"construal_level",2,"2"
83050,4,3,"construal_level",6,"2"
81107,3,3,"construal_level",7,"2"
24832,5,7,"construal_level",2,"2"
46980,4,4,"construal_level",5,"2"
36570,5,6,"construal_level",6,"2"
33441,3,3,"construal_level",1,"2"
20317,2,2,"construal_level",6,"2"
41540,3,3,"construal_level",7,"2"
75013,3,3,"construal_level",4,"2"
33742,5,5,"construal_level",5,"2"
38868,5,5,"construal_level",1,"2"
86064,3,3,"construal_level",1,"2"
21317,5,15,"construal_level",7,"2"
76210,3,3,"construal_level",4,"2"
27990,5,5,"construal_level",7,"2"
79586,4,4,"construal_level",3,"2"
28920,3,3,"construal_level",4,"2"
98305,2,2,"construal_level",7,"2"
24238,3,2,"construal_level",4,"2"
29845,5,5,"construal_level",2,"2"
45035,3,3,"construal_level",3,"2"
14917,3,3,"construal_level",2,"2"
35405,4,4,"construal_level",2,"2"
13203,4,4,"construal_level",6,"2"
16952,3,3,"construal_level",4,"2"
56219,2,2,"construal_level",7,"2"
86136,5,8,"construal_level",2,"2"
14807,5,4,"construal_level",4,"2"
47788,2,2,"construal_level",7,"2"
67237,4,4,"construal_level",4,"2"
42012,3,3,"construal_level",5,"2"
64442,2,2,"construal_level",7,"2"
15085,5,6,"construal_level",1,"2"
55391,3,3,"construal_level",6,"2"
71788,3,4,"construal_level",3,"2"
16625,5,3,"construal_level",7,"2"
41827,3,2,"construal_level",6,"2"
79249,5,2,"construal_level",5,"2"
59650,5,6,"construal_level",2,"2"
65127,5,3,"construal_level",2,"2"
60791,5,4,"construal_level",2,"2"
30736,5,5,"construal_level",4,"2"
35773,5,7,"construal_level",3,"2"
97837,3,3,"construal_level",1,"2"
91379,4,2,"construal_level",7,"2"
44546,2,2,"construal_level",5,"2"
50800,5,4,"construal_level",3,"2"
45781,3,3,"construal_level",4,"2"
27116,2,2,"construal_level",2,"2"
87849,3,3,"construal_level",4,"2"
71727,3,3,"construal_level",2,"2"
52100,5,7,"construal_level",7,"2"
99482,3,3,"construal_level",2,"2"
95134,5,5,"construal_level",2,"2"
38462,5,5,"construal_level",3,"2"
63915,3,3,"construal_level",1,"2"
93067,3,3,"construal_level",7,"2"
86564,3,3,"construal_level",4,"2"
68781,3,3,"construal_level",5,"2"
56248,5,6,"construal_level",1,"2"
80182,2,2,"construal_level",2,"2"
98715,5,6,"construal_level",5,"2"
41061,5,5,"construal_level",5,"2"
31649,2,2,"construal_level",7,"2"
89623,4,4,"construal_level",4,"2"
10551,5,5,"construal_level",1,"2"
94247,3,3,"construal_level",2,"2"
53009,3,3,"construal_level",3,"2"
97443,4,4,"construal_level",4,"2"
80704,5,4,"construal_level",2,"2"
77616,5,4,"construal_level",6,"2"
27084,5,3,"construal_level",1,"2"
35597,3,3,"construal_level",2,"2"
11469,2,2,"construal_level",6,"2"
48293,3,3,"construal_level",4,"2"
85430,5,5,"construal_level",2,"2"
76253,3,3,"construal_level",5,"2"
58008,5,6,"construal_level",2,"2"
86807,3,3,"construal_level",6,"2"
30222,3,3,"construal_level",1,"2"
32709,5,3,"construal_level",1,"2"
32956,5,5,"construal_level",7,"2"
98095,5,5,"construal_level",2,"2"
94931,4,4,"construal_level",2,"2"
37543,3,3,"construal_level",2,"2"
41510,2,2,"construal_level",3,"2"
26309,2,2,"construal_level",4,"2"
60186,4,4,"construal_level",2,"2"
63105,4,3,"construal_level",6,"2"
12330,5,5,"construal_level",2,"2"
55353,4,2,"construal_level",1,"2"
39467,3,3,"construal_level",7,"2"
92099,5,5,"construal_level",7,"2"
45941,5,5,"construal_level",4,"2"
92765,3,3,"construal_level",2,"2"
32118,3,2,"construal_level",5,"2"
56917,5,5,"construal_level",7,"2"
62812,4,4,"construal_level",2,"2"
82650,2,2,"construal_level",2,"2"
43268,3,3,"construal_level",2,"2"
33322,5,7,"construal_level",5,"2"
24350,4,3,"construal_level",5,"2"
46136,2,2,"construal_level",1,"2"
69629,4,4,"construal_level",7,"2"
26480,5,6,"construal_level",7,"2"
38119,4,4,"construal_level",6,"2"
89090,4,4,"construal_level",4,"2"
81705,3,3,"temporal_duration",2,"2"
63885,2,2,"temporal_duration",4,"2"
26913,3,2,"temporal_duration",3,"2"
42161,4,4,"temporal_duration",999,"2"
84412,2,2,"temporal_duration",3,"2"
92415,4,4,"temporal_duration",3,"2"
51306,3,3,"temporal_duration",4,"2"
25224,3,3,"temporal_duration",4,"2"
12425,3,3,"temporal_duration",4,"2"
42560,2,2,"temporal_duration",3,"2"
67994,3,3,"temporal_duration",3,"2"
73451,3,3,"temporal_duration",3,"2"
38491,2,2,"temporal_duration",3,"2"
62166,2,2,"temporal_duration",4,"2"
59413,3,3,"temporal_duration",4,"2"
28254,3,3,"temporal_duration",4,"2"
70471,3,2,"temporal_duration",3,"2"
67967,2,2,"temporal_duration",3,"2"
87239,4,3,"temporal_duration",3,"2"
80450,3,3,"temporal_duration",4,"2"
46220,5,5,"temporal_duration",2,"2"
98582,5,5,"temporal_duration",3,"2"
47834,2,3,"temporal_duration",2,"2"
12296,3,3,"temporal_duration",3,"2"
38246,3,3,"temporal_duration",3,"2"
85133,4,4,"temporal_duration",3,"2"
91955,2,2,"temporal_duration",4,"2"
65521,2,2,"temporal_duration",3,"2"
69652,3,3,"temporal_duration",3,"2"
93470,3,3,"temporal_duration",4,"2"
85353,4,4,"temporal_duration",4,"2"
98405,3,3,"temporal_duration",3,"2"
30384,2,2,"temporal_duration",4,"2"
39168,3,3,"temporal_duration",3,"2"
34512,3,3,"temporal_duration",3,"2"
31475,3,4,"temporal_duration",3,"2"
63745,3,3,"temporal_duration",3,"2"
12475,3,3,"temporal_duration",3,"2"
79732,3,3,"temporal_duration",3,"2"
22906,4,4,"temporal_duration",3,"2"
53898,3,5,"temporal_duration",3,"2"
75798,3,3,"temporal_duration",2,"2"
85424,5,5,"temporal_duration",4,"2"
78487,3,3,"temporal_duration",3,"2"
69242,2,2,"temporal_duration",4,"2"
58948,3,3,"temporal_duration",3,"2"
63241,3,3,"temporal_duration",3,"2"
62486,3,3,"temporal_duration",3,"2"
25482,3,3,"temporal_duration",2,"2"
37472,3,3,"temporal_duration",4,"2"
81005,3,3,"temporal_duration",1,"2"
32371,2,2,"temporal_duration",4,"2"
87159,3,2,"temporal_duration",3,"2"
23348,3,3,"temporal_duration",3,"2"
43627,4,4,"temporal_duration",4,"2"
82737,3,3,"temporal_duration",1,"2"
15045,3,4,"temporal_duration",3,"2"
21212,4,4,"temporal_duration",4,"2"
12568,3,3,"temporal_duration",4,"2"
61492,3,4,"temporal_duration",3,"2"
97247,2,2,"temporal_duration",4,"2"
92357,5,7,"temporal_duration",4,"2"
21924,3,3,"temporal_duration",3,"2"
95193,5,6,"temporal_duration",4,"2"
55333,3,3,"temporal_duration",3,"2"
47532,2,2,"temporal_duration",3,"2"
85079,3,3,"temporal_duration",1,"2"
66597,5,4,"temporal_duration",2,"2"
67366,5,5,"temporal_duration",3,"2"
41337,3,2,"temporal_duration",3,"2"
47407,5,5,"temporal_duration",3,"2"
56787,3,3,"temporal_duration",3,"2"
94107,5,6,"temporal_duration",3,"2"
31413,3,3,"temporal_duration",3,"2"
51752,5,3,"temporal_duration",4,"2"
82479,2,2,"temporal_duration",4,"2"
12118,4,4,"temporal_duration",2,"2"
71387,2,2,"temporal_duration",3,"2"
41652,2,3,"temporal_duration",4,"2"
96044,3,3,"temporal_duration",3,"2"
95300,2,2,"temporal_duration",3,"2"
81263,5,13,"temporal_duration",3,"2"
42084,3,3,"temporal_duration",4,"2"
61166,4,3,"temporal_duration",3,"2"
19125,5,4,"temporal_duration",4,"2"
35126,5,3,"temporal_duration",3,"2"
59400,4,4,"temporal_duration",3,"2"
12116,5,5,"temporal_duration",3,"2"
31288,3,3,"temporal_duration",3,"2"
30817,3,3,"temporal_duration",3,"2"
43005,3,2,"temporal_duration",3,"2"
78783,2,2,"temporal_duration",3,"2"
83652,3,3,"temporal_duration",4,"2"
20570,3,3,"temporal_duration",3,"2"
22795,5,6,"temporal_duration",3,"2"
58501,3,3,"temporal_duration",4,"2"
53517,3,2,"temporal_duration",2,"2"
21447,5,5,"temporal_duration",3,"2"
83895,2,2,"temporal_duration",4,"2"
22137,2,3,"temporal_duration",3,"2"
72750,5,5,"temporal_duration",3,"2"
77553,2,2,"temporal_duration",3,"2"
99523,5,5,"temporal_duration",3,"2"
26763,3,2,"temporal_duration",3,"2"
88223,5,5,"temporal_duration",3,"2"
57498,5,40,"temporal_duration",3,"2"
99305,3,5,"temporal_duration",4,"2"
44853,3,3,"temporal_duration",3,"2"
86100,5,7,"temporal_duration",4,"2"
93309,5,10,"temporal_duration",2,"2"
89230,3,3,"temporal_duration",3,"2"
50480,3,3,"temporal_duration",3,"2"
19490,3,6,"temporal_duration",3,"2"
14537,3,3,"temporal_duration",3,"2"
12030,4,4,"temporal_duration",3,"2"
38203,2,2,"temporal_duration",4,"2"
66776,3,3,"temporal_duration",999,"2"
57573,3,3,"temporal_duration",3,"2"
30481,5,1,"temporal_duration",2,"2"
58099,5,5,"temporal_duration",4,"2"
56953,3,4,"temporal_duration",4,"2"
24230,5,4,"temporal_duration",3,"2"
13286,4,3,"temporal_duration",3,"2"
32569,4,10,"temporal_duration",3,"2"
18568,3,3,"temporal_duration",4,"2"
95989,2,2,"temporal_duration",3,"2"
24355,4,4,"temporal_duration",3,"2"
80232,3,3,"temporal_duration",3,"2"
91493,5,6,"temporal_duration",3,"2"
84210,3,3,"temporal_duration",3,"2"
83050,4,3,"temporal_duration",3,"2"
81107,3,3,"temporal_duration",4,"2"
24832,5,7,"temporal_duration",4,"2"
46980,4,4,"temporal_duration",4,"2"
36570,5,6,"temporal_duration",3,"2"
33441,3,3,"temporal_duration",3,"2"
20317,2,2,"temporal_duration",999,"2"
41540,3,3,"temporal_duration",4,"2"
75013,3,3,"temporal_duration",3,"2"
33742,5,5,"temporal_duration",3,"2"
38868,5,5,"temporal_duration",4,"2"
86064,3,3,"temporal_duration",2,"2"
21317,5,15,"temporal_duration",2,"2"
76210,3,3,"temporal_duration",999,"2"
27990,5,5,"temporal_duration",3,"2"
79586,4,4,"temporal_duration",2,"2"
28920,3,3,"temporal_duration",3,"2"
98305,2,2,"temporal_duration",3,"2"
24238,3,2,"temporal_duration",4,"2"
29845,5,5,"temporal_duration",4,"2"
45035,3,3,"temporal_duration",3,"2"
14917,3,3,"temporal_duration",3,"2"
35405,4,4,"temporal_duration",3,"2"
13203,4,4,"temporal_duration",4,"2"
16952,3,3,"temporal_duration",3,"2"
56219,2,2,"temporal_duration",4,"2"
86136,5,8,"temporal_duration",4,"2"
14807,5,4,"temporal_duration",4,"2"
47788,2,2,"temporal_duration",4,"2"
67237,4,4,"temporal_duration",3,"2"
42012,3,3,"temporal_duration",3,"2"
64442,2,2,"temporal_duration",3,"2"
15085,5,6,"temporal_duration",3,"2"
55391,3,3,"temporal_duration",999,"2"
71788,3,4,"temporal_duration",3,"2"
16625,5,3,"temporal_duration",3,"2"
41827,3,2,"temporal_duration",3,"2"
79249,5,2,"temporal_duration",3,"2"
59650,5,6,"temporal_duration",4,"2"
65127,5,3,"temporal_duration",2,"2"
60791,5,4,"temporal_duration",3,"2"
30736,5,5,"temporal_duration",3,"2"
35773,5,7,"temporal_duration",3,"2"
97837,3,3,"temporal_duration",2,"2"
91379,4,2,"temporal_duration",4,"2"
44546,2,2,"temporal_duration",3,"2"
50800,5,4,"temporal_duration",4,"2"
45781,3,3,"temporal_duration",4,"2"
27116,2,2,"temporal_duration",3,"2"
87849,3,3,"temporal_duration",3,"2"
71727,3,3,"temporal_duration",3,"2"
52100,5,7,"temporal_duration",999,"2"
99482,3,3,"temporal_duration",3,"2"
95134,5,5,"temporal_duration",4,"2"
38462,5,5,"temporal_duration",4,"2"
63915,3,3,"temporal_duration",4,"2"
93067,3,3,"temporal_duration",3,"2"
86564,3,3,"temporal_duration",3,"2"
68781,3,3,"temporal_duration",4,"2"
56248,5,6,"temporal_duration",3,"2"
80182,2,2,"temporal_duration",3,"2"
98715,5,6,"temporal_duration",3,"2"
41061,5,5,"temporal_duration",3,"2"
31649,2,2,"temporal_duration",3,"2"
89623,4,4,"temporal_duration",3,"2"
10551,5,5,"temporal_duration",999,"2"
94247,3,3,"temporal_duration",999,"2"
53009,3,3,"temporal_duration",3,"2"
97443,4,4,"temporal_duration",3,"2"
80704,5,4,"temporal_duration",999,"2"
77616,5,4,"temporal_duration",3,"2"
27084,5,3,"temporal_duration",3,"2"
35597,3,3,"temporal_duration",3,"2"
11469,2,2,"temporal_duration",4,"2"
48293,3,3,"temporal_duration",3,"2"
85430,5,5,"temporal_duration",4,"2"
76253,3,3,"temporal_duration",3,"2"
58008,5,6,"temporal_duration",1,"2"
86807,3,3,"temporal_duration",3,"2"
30222,3,3,"temporal_duration",999,"2"
32709,5,3,"temporal_duration",3,"2"
32956,5,5,"temporal_duration",3,"2"
98095,5,5,"temporal_duration",3,"2"
94931,4,4,"temporal_duration",999,"2"
37543,3,3,"temporal_duration",2,"2"
41510,2,2,"temporal_duration",3,"2"
26309,2,2,"temporal_duration",2,"2"
60186,4,4,"temporal_duration",3,"2"
63105,4,3,"temporal_duration",3,"2"
12330,5,5,"temporal_duration",3,"2"
55353,4,2,"temporal_duration",4,"2"
39467,3,3,"temporal_duration",999,"2"
92099,5,5,"temporal_duration",4,"2"
45941,5,5,"temporal_duration",3,"2"
92765,3,3,"temporal_duration",2,"2"
32118,3,2,"temporal_duration",4,"2"
56917,5,5,"temporal_duration",4,"2"
62812,4,4,"temporal_duration",3,"2"
82650,2,2,"temporal_duration",999,"2"
43268,3,3,"temporal_duration",4,"2"
33322,5,7,"temporal_duration",3,"2"
24350,4,3,"temporal_duration",3,"2"
46136,2,2,"temporal_duration",1,"2"
69629,4,4,"temporal_duration",999,"2"
26480,5,6,"temporal_duration",3,"2"
38119,4,4,"temporal_duration",3,"2"
89090,4,4,"temporal_duration",3,"2"
81705,3,3,"frequency_R",2,"2"
63885,2,2,"frequency_R",2,"2"
26913,3,2,"frequency_R",2,"2"
42161,4,4,"frequency_R",1,"2"
84412,2,2,"frequency_R",2,"2"
92415,4,4,"frequency_R",2,"2"
51306,3,3,"frequency_R",2,"2"
25224,3,3,"frequency_R",1,"2"
12425,3,3,"frequency_R",1,"2"
42560,2,2,"frequency_R",2,"2"
67994,3,3,"frequency_R",1,"2"
73451,3,3,"frequency_R",1,"2"
38491,2,2,"frequency_R",1,"2"
62166,2,2,"frequency_R",1,"2"
59413,3,3,"frequency_R",1,"2"
28254,3,3,"frequency_R",1,"2"
70471,3,2,"frequency_R",1,"2"
67967,2,2,"frequency_R",2,"2"
87239,4,3,"frequency_R",1,"2"
80450,3,3,"frequency_R",1,"2"
46220,5,5,"frequency_R",2,"2"
98582,5,5,"frequency_R",2,"2"
47834,2,3,"frequency_R",999,"2"
